"('mid',)","('titleType',)","('primaryTitle',)","('originalTitle',)","('isAdult',)","('startYear',)","('endYear',)","('runtimeMinutes',)"
tt0092532,movie,Alien from L.A.,Alien from L.A.,0,1988,,87
tt0092534,movie,Allan Quatermain and the Lost City of Gold,Allan Quatermain and the Lost City of Gold,0,1986,,99
tt0092537,movie,The Allnighter,The Allnighter,0,1987,,108
tt0092545,movie,Amazing Grace and Chuck,Amazing Grace and Chuck,0,1987,,114
tt0092546,movie,Amazon Women on the Moon,Amazon Women on the Moon,0,1987,,85
tt0092548,movie,American Ninja 2: The Confrontation,American Ninja 2: The Confrontation,0,1987,,90
tt0092549,movie,Miami Connection,Miami Connection,0,1987,,83
tt0092550,movie,Boyfriends and Girlfriends,L'ami de mon amie,0,1987,,103
tt0092558,movie,Motherland Hotel,Anayurt Oteli,0,1987,,101
tt0092559,movie,And God Created Woman,And God Created Woman,0,1988,,98
tt0092563,movie,Angel Heart,Angel Heart,0,1987,,113
tt0092576,movie,StageFright,Deliria,0,1987,,90
tt0092580,movie,Aria,Aria,0,1987,,90
tt0092585,movie,Assassination,Assassination,0,1987,,88
tt0092593,movie,"Goodbye, Children",Au revoir les enfants,0,1987,,104
tt0092603,movie,Babette's Feast,Babettes gæstebud,0,1987,,103
tt0092605,movie,Baby Boom,Baby Boom,0,1987,,110
tt0092608,movie,Back to the Beach,Back to the Beach,0,1987,,92
tt0092610,movie,Bad Taste,Bad Taste,0,1987,,91
tt0092615,movie,The Barbarians,The Barbarians,0,1987,,87
tt0092618,movie,Barfly,Barfly,0,1987,,100
tt0092627,movie,The Bedroom Window,The Bedroom Window,0,1987,,112
tt0092632,movie,The Believers,The Believers,0,1987,,114
tt0092637,movie,The Belly of an Architect,The Belly of an Architect,0,1987,,119
tt0092638,movie,Benji the Hunted,Benji the Hunted,0,1987,,88
tt0092641,movie,Best Seller,Best Seller,0,1987,,95
tt0092644,movie,Beverly Hills Cop II,Beverly Hills Cop II,0,1987,,100
tt0092646,movie,Beyond Therapy,Beyond Therapy,0,1987,,93
tt0092651,movie,The Cyclist,Bicycleran,0,1989,,82
tt0092654,movie,The Big Easy,The Big Easy,0,1986,,102
tt0092656,movie,The Big Town,The Big Town,0,1987,,109
tt0092666,movie,Blind Date,Blind Date,0,1987,,95
tt0092669,movie,Blood Diner,Blood Diner,0,1987,,88
tt0092671,movie,Blood Harvest,Blood Harvest,0,1987,,88
tt0092675,movie,Bloodsport,Bloodsport,0,1988,,92
tt0092676,movie,Bloody New Year,Bloody New Year,0,1987,,93
tt0092684,movie,Body Slam,Body Slam,0,1986,,92
tt0092690,movie,Born in East L.A.,Born in East L.A.,0,1987,,85
tt0092693,movie,The Enchanted Forest,El bosque animado,0,1987,,107
tt0092695,movie,The Brave Little Toaster,The Brave Little Toaster,0,1987,,90
tt0092699,movie,Broadcast News,Broadcast News,0,1987,,133
tt0092709,movie,Il burbero,Il burbero,0,1986,,113
tt0092710,movie,Burglar,Burglar,0,1987,,103
tt0092713,movie,H.M. Deserters,C.K. Dezerterzy,0,1986,,155
tt0092718,movie,Can't Buy Me Love,Can't Buy Me Love,0,1987,,94
tt0092720,movie,Capriccio,Capriccio,0,1987,,98
tt0092723,movie,The Care Bears Adventure in Wonderland,The Care Bears Adventure in Wonderland,0,1987,,80
tt0092732,movie,Castaway,Castaway,0,1986,,117
tt0092744,movie,Cheerleader Camp,Cheerleader Camp,0,1988,,89
tt0092745,movie,A Man from Boulevard des Capucines,Chelovek s bulvara Kaputsinov,0,1987,,98
tt0092746,movie,Cherry 2000,Cherry 2000,0,1987,,99
tt0092751,movie,China Girl,China Girl,0,1987,,90
tt0092752,movie,The Chipmunk Adventure,The Chipmunk Adventure,0,1987,,78
tt0092758,movie,Chuck Berry: Hail! Hail! Rock 'n' Roll,Chuck Berry: Hail! Hail! Rock 'n' Roll,0,1987,,120
tt0092783,movie,Cop,Cop,0,1988,,110
tt0092794,movie,Crazy Love,Crazy Love,0,1987,,90
tt0092795,movie,Creepozoids,Creepozoids,0,1987,,72
tt0092796,movie,Creepshow 2,Creepshow 2,0,1987,,92
tt0092798,movie,Critical Condition,Critical Condition,0,1987,,97
tt0092800,movie,Chronicle of a Death Foretold,Cronaca di una morte annunciata,0,1987,,109
tt0092802,movie,Cross My Heart,Cross My Heart,0,1987,,90
tt0092804,movie,Cry Freedom,Cry Freedom,0,1987,,157
tt0092809,movie,The Curse,The Curse,0,1987,,92
tt0092812,movie,Cyclone,Cyclone,0,1987,,89
tt0092830,movie,Dark Age,Dark Age,0,1987,,91
tt0092834,movie,Date with an Angel,Date with an Angel,0,1987,,105
tt0092842,movie,Dead of Winter,Dead of Winter,0,1987,,100
tt0092843,movie,The Dead,The Dead,0,1987,,83
tt0092848,movie,Deadly Prey,Deadly Prey,0,1987,,88
tt0092850,movie,Deadtime Stories,Deadtime Stories,0,1986,,93
tt0092857,movie,Death Wish 4: The Crackdown,Death Wish 4: The Crackdown,0,1987,,99
tt0092860,movie,Deathstalker II,Deathstalker II,0,1987,,85
tt0092879,movie,Ten Little Indians,Desyat negrityat,0,1987,,137
tt0092890,movie,Dirty Dancing,Dirty Dancing,0,1987,,100
tt0092897,movie,Disorderlies,Disorderlies,0,1987,,86
tt0092904,movie,Dogs in Space,Dogs in Space,0,1986,,103
tt0092906,movie,Dolls,Dolls,0,1986,,77
tt0092910,movie,Doom Asylum,Doom Asylum,0,1987,,77
tt0092922,movie,Down Twisted,Down Twisted,0,1987,,88
tt0092925,movie,Dragnet,Dragnet,0,1987,,106
tt0092929,movie,Drowning by Numbers,Drowning by Numbers,0,1988,,118
tt0092933,movie,Dudes,Dudes,0,1987,,90
tt0092944,movie,Eat the Rich,Eat the Rich,0,1987,,90
tt0092948,movie,Eddie Murphy: Raw,Eddie Murphy: Raw,0,1987,,93
tt0092962,movie,Emmanuelle 5,Emmanuelle 5,0,1987,,85
tt0092963,movie,The Emperor's Naked Army Marches On,"Yuki yukite, shingun",0,1987,,122
tt0092965,movie,Empire of the Sun,Empire of the Sun,0,1987,,153
tt0092972,movie,Epidemic,Epidemic,0,1987,,106
tt0092974,movie,Ernest Goes to Camp,Ernest Goes to Camp,0,1987,,92
tt0092983,movie,La estanquera de Vallecas,La estanquera de Vallecas,0,1987,,106
tt0092991,movie,Evil Dead II,Evil Dead II,0,1987,,84
tt0092995,movie,What Every Frenchwoman Wants,L'iniziazione,0,1986,,95
tt0092997,movie,Extreme Prejudice,Extreme Prejudice,0,1987,,96
tt0093004,movie,The Family,La famiglia,0,1987,,127
tt0093006,movie,Family Viewing,Family Viewing,0,1987,,86
tt0093010,movie,Fatal Attraction,Fatal Attraction,0,1987,,119
tt0093011,movie,Fatal Beauty,Fatal Beauty,0,1987,,104
tt0093015,movie,Dragons Forever,Fei lung mang jeung,0,1988,,93
tt0093029,movie,Five Corners,Five Corners,0,1987,,90
tt0093036,movie,Flowers in the Attic,Flowers in the Attic,0,1987,,93
tt0093043,movie,Delirium,Le foto di Gioia,0,1987,,94
tt0093044,movie,The Fourth Protocol,The Fourth Protocol,0,1987,,119
tt0093051,movie,From the Hip,From the Hip,0,1987,,111
tt0093058,movie,Full Metal Jacket,Full Metal Jacket,0,1987,,116
tt0093072,movie,The Garbage Pail Kids Movie,The Garbage Pail Kids Movie,0,1987,,97
tt0093073,movie,Gardens of Stone,Gardens of Stone,0,1987,,111
tt0093075,movie,The Gate,The Gate,0,1987,,85
tt0093090,movie,Ghosthouse,La casa 3,0,1988,,95
tt0093091,movie,Ghoulies II,Ghoulies II,0,1987,,89
tt0093093,movie,The Glass Menagerie,The Glass Menagerie,0,1987,,134
tt0093104,movie,Good Morning Babylon,Good morning Babilonia,0,1987,,117
tt0093105,movie,"Good Morning, Vietnam","Good Morning, Vietnam",0,1987,,121
tt0093111,movie,The Grand Highway,Le grand chemin,0,1987,,104
tt0093113,movie,Django Strikes Again,Django 2 - Il grande ritorno,0,1987,,88
tt0093132,movie,Hachi-ko,Hachikô monogatari,0,1987,,107
tt0093137,movie,Hamburger Hill,Hamburger Hill,0,1987,,110
tt0093139,movie,Hamlet Goes Business,Hamlet liikemaailmassa,0,1987,,89
tt0093142,movie,Hangmen,Hangmen,0,1987,,90
tt0093143,movie,The Hanoi Hilton,The Hanoi Hilton,0,1987,,125
tt0093144,movie,Hansel and Gretel,Hansel and Gretel,0,1988,,84
tt0093146,movie,Hard Ticket to Hawaii,Hard Ticket to Hawaii,0,1987,,96
tt0093148,movie,Harry and the Hendersons,Harry and the Hendersons,0,1987,,110
tt0093164,movie,Heat,Heat,0,1986,,101
tt0093169,movie,Hector,Hector,0,1987,,95
tt0093170,movie,Man Behind the Sun,Hei tai yang 731,0,1988,,105
tt0093171,movie,Hell Comes to Frogtown,Hell Comes to Frogtown,0,1988,,86
tt0093175,movie,Hello Again,Hello Again,0,1987,,96
tt0093176,movie,Prom Night II,Hello Mary Lou: Prom Night II,0,1987,,97
tt0093177,movie,Hellraiser,Hellraiser,0,1987,,94
tt0093185,movie,The Hidden,The Hidden,0,1987,,97
tt0093186,movie,Hiding Out,Hiding Out,0,1987,,98
tt0093191,movie,Wings of Desire,Der Himmel über Berlin,0,1987,,128
tt0093200,movie,Hollywood Shuffle,Hollywood Shuffle,0,1987,,78
tt0093206,movie,Red Sorghum,Hong gao liang,0,1988,,91
tt0093207,movie,Wings of Honneamise,Ôritsu uchûgun Oneamisu no tsubasa,0,1987,,121
tt0093209,movie,Hope and Glory,Hope and Glory,0,1987,,113
tt0093215,movie,Hot Pursuit,Hot Pursuit,0,1987,,93
tt0093220,movie,House II: The Second Story,House II: The Second Story,0,1987,,88
tt0093223,movie,House of Games,House of Games,0,1987,,102
tt0093225,movie,Housekeeping,Housekeeping,0,1987,,116
tt0093227,movie,Howling III,Howling III,0,1987,,98
tt0093229,movie,"Yes, Madam!",Huang jia shi jie,0,1985,,95
tt0093231,movie,Hunk,Hunk,0,1987,,102
tt0093239,movie,I've Heard the Mermaids Singing,I've Heard the Mermaids Singing,0,1987,,81
tt0093253,movie,In the Mood,In the Mood,0,1987,,98
tt0093258,movie,Rouge,Yim ji kau,0,1987,,96
tt0093260,movie,Innerspace,Innerspace,0,1987,,120
tt0093267,movie,Intervista,Intervista,0,1987,,107
tt0093277,movie,Ironweed,Ironweed,0,1987,,143
tt0093278,movie,Ishtar,Ishtar,0,1987,,107
tt0093286,movie,It's Alive III: Island of the Alive,It's Alive III: Island of the Alive,0,1987,,95
tt0093300,movie,Jaws: The Revenge,Jaws: The Revenge,0,1987,,89
tt0093304,movie,Prison on Fire,Gam yuk fung wan,0,1987,,98
tt0093312,movie,Jimi Plays Monterey,Jimi Plays Monterey,0,1986,,50
tt0093342,movie,Where Is the Friend's House?,Khane-ye doust kodjast?,0,1987,,83
tt0093347,movie,The Killing Time,The Killing Time,0,1987,,94
tt0093349,movie,King Lear,King Lear,0,1987,,90
tt0093371,movie,Kung-Fu Master!,Kung-fu master!,0,1988,,80
tt0093378,movie,La Bamba,La Bamba,0,1987,,108
tt0093389,movie,The Last Emperor,The Last Emperor,0,1987,,163
tt0093393,movie,The Last of England,The Last of England,0,1987,,92
tt0093405,movie,Leonard Part 6,Leonard Part 6,0,1987,,85
tt0093407,movie,Less Than Zero,Less Than Zero,0,1987,,98
tt0093409,movie,Lethal Weapon,Lethal Weapon,0,1987,,109
tt0093412,movie,Law of Desire,La ley del deseo,0,1987,,102
tt0093415,movie,Light of Day,Light of Day,0,1987,,107
tt0093416,movie,The Lighthorsemen,The Lighthorsemen,0,1987,,131
tt0093418,movie,Like Father Like Son,Like Father Like Son,0,1987,,100
tt0093426,movie,An Autumn's Tale,Chau tin dik tung wa,0,1987,,98
tt0093427,movie,Varázslat - A Queen Budapesten,Varázslat - A Queen Budapesten,0,1987,,90
tt0093428,movie,The Living Daylights,The Living Daylights,0,1987,,130
tt0093431,movie,The Lonely Passion of Judith Hearne,The Lonely Passion of Judith Hearne,0,1987,,116
tt0093435,movie,City on Fire,Lung foo fung wan,0,1987,,105
tt0093437,movie,The Lost Boys,The Lost Boys,0,1987,,97
tt0093467,movie,Made in Heaven,Made in Heaven,0,1987,,103
tt0093468,movie,Madhouse,There Was a Little Girl,0,1981,,92
tt0093476,movie,Maid to Order,Maid to Order,0,1987,,93
tt0093477,movie,Making Mr. Right,Making Mr. Right,0,1987,,98
tt0093483,movie,Malone,Malone,0,1987,,92
tt0093489,movie,Man on Fire,Man on Fire,0,1987,,92
tt0093493,movie,Mannequin,Mannequin,0,1987,,90
tt0093502,movie,A Taxing Woman,Marusa no onna,0,1987,,127
tt0093505,movie,Masks,Masques,0,1987,,100
tt0093507,movie,Masters of the Universe,Masters of the Universe,0,1987,,106
tt0093509,movie,Matewan,Matewan,0,1987,,135
tt0093512,movie,Maurice,Maurice,0,1987,,140
tt0093516,movie,Meatballs III: Summer Job,Meatballs III: Summer Job,0,1986,,96
tt0093524,movie,More About the Children of Noisy Village,Mer om oss barn i Bullerbyn,0,1987,,85
tt0093543,movie,Mio in the Land of Faraway,Mio min Mio,0,1987,,99
tt0093546,movie,The Misfit Brigade,The Misfit Brigade,0,1987,,100
tt0093560,movie,The Monster Squad,The Monster Squad,0,1987,,79
tt0093562,movie,A Month in the Country,A Month in the Country,0,1987,,96
tt0093565,movie,Moonstruck,Moonstruck,0,1987,,102
tt0093578,movie,Mr. India,Mr. India,0,1987,,179
tt0093582,movie,Munchies,Munchies,0,1987,,83
tt0093589,movie,My Demon Lover,My Demon Lover,0,1987,,90
tt0093593,movie,On the Silver Globe,Na srebrnym globie,0,1988,,166
tt0093596,movie,Nadine,Nadine,0,1987,,83
tt0093603,movie,Nayakan,Nayakan,0,1987,,145
tt0093605,movie,Near Dark,Near Dark,0,1987,,94
tt0093608,movie,Nekromantik,Nekromantik,0,1988,,71
tt0093624,movie,Night of the Demons,Night of the Demons,0,1988,,90
tt0093626,movie,Nightflyers,Nightflyers,0,1987,,89
tt0093628,movie,Nightmare Sisters,Nightmare Sisters,0,1988,,83
tt0093629,movie,A Nightmare on Elm Street 3: Dream Warriors,A Nightmare on Elm Street 3: Dream Warriors,0,1987,,96
tt0093638,movie,No Man's Land,No Man's Land,0,1987,,107
tt0093640,movie,No Way Out,No Way Out,0,1987,,114
tt0093648,movie,North Shore,North Shore,0,1987,,96
tt0093660,movie,Nuts,Nuts,0,1987,,116
tt0093664,movie,Dark Eyes,Oci ciornie,0,1987,,118
tt0093668,movie,Pathfinder,Ofelas,0,1987,,86
tt0093677,movie,Opera,Opera,0,1987,,107
tt0093690,movie,Outrageous Fortune,Outrageous Fortune,0,1987,,99
tt0093692,movie,Over the Top,Over the Top,0,1987,,93
tt0093693,movie,Overboard,Overboard,0,1987,,112
tt0093713,movie,Pelle the Conqueror,Pelle erobreren,0,1987,,157
tt0093727,movie,Personal Services,Personal Services,0,1987,,105
tt0093737,movie,The Pick-up Artist,The Pick-up Artist,0,1987,,81
tt0093744,movie,The New Adventures of Pippi Longstocking,The New Adventures of Pippi Longstocking,0,1988,,104
tt0093748,movie,"Planes, Trains & Automobiles","Planes, Trains & Automobiles",0,1987,,93
tt0093754,movie,Repentance,Monanieba,0,1984,,153
tt0093756,movie,Police Academy 4: Citizens on Patrol,Police Academy 4: Citizens on Patrol,0,1987,,88
tt0093771,movie,A Prayer for the Dying,A Prayer for the Dying,0,1987,,107
tt0093773,movie,Predator,Predator,0,1987,,107
tt0093776,movie,Prick Up Your Ears,Prick Up Your Ears,0,1987,,105
tt0093777,movie,Prince of Darkness,Prince of Darkness,0,1987,,102
tt0093779,movie,The Princess Bride,The Princess Bride,0,1987,,98
tt0093780,movie,The Principal,The Principal,0,1987,,109
tt0093793,movie,Project X,Project X,0,1987,,108
tt0093800,movie,Psychos in Love,Psychos in Love,0,1987,,88
tt0093818,movie,Radio Days,Radio Days,0,1987,,88
tt0093822,movie,Raising Arizona,Raising Arizona,0,1987,,94
tt0093828,movie,Real Men,Real Men,0,1987,,85
tt0093833,movie,Redneck Zombies,Redneck Zombies,0,1989,,84
tt0093840,movie,Rowing with the Wind,Remando al viento,0,1988,,126
tt0093854,movie,Return to Horror High,Return to Horror High,0,1987,,95
tt0093855,movie,A Return to Salem's Lot,A Return to Salem's Lot,0,1987,,101
tt0093857,movie,Revenge of the Nerds II: Nerds in Paradise,Revenge of the Nerds II: Nerds in Paradise,0,1987,,88
tt0093870,movie,RoboCop,RoboCop,0,1987,,102
tt0093872,movie,Robot Holocaust,Robot Holocaust,0,1987,,79
tt0093873,movie,Rock 'n' Roll Nightmare,Rock 'n' Roll Nightmare,0,1987,,83
tt0093881,movie,The Rosary Murders,The Rosary Murders,0,1987,,105
tt0093886,movie,Roxanne,Roxanne,0,1987,,107
tt0093894,movie,The Running Man,The Running Man,0,1987,,101
tt0093898,movie,Russkies,Russkies,0,1987,,99
tt0093913,movie,Sammy and Rosie Get Laid,Sammy and Rosie Get Laid,0,1987,,101
tt0093936,movie,The Secret of My Success,The Secret of My Success,0,1987,,111
tt0093940,movie,September,September,0,1987,,83
tt0093949,movie,Shahenshah,Shahenshah,0,1988,,175
tt0093964,movie,Shy People,Shy People,0,1987,,118
tt0093966,movie,The Sicilian,The Sicilian,0,1987,,115
tt0093969,movie,Siesta,Siesta,0,1987,,97
tt0093970,movie,Sign 'o' the Times,Sign 'o' the Times,0,1987,,85
tt0093974,movie,"Silent Night, Deadly Night Part 2","Silent Night, Deadly Night 2",0,1987,,88
tt0093978,movie,A Chinese Ghost Story,Sien lui yau wan,0,1987,,98
tt0093986,movie,Slam Dance,Slam Dance,0,1987,,92
tt0093990,movie,Slaughterhouse,Slaughterhouse,0,1987,,85
tt0093991,movie,Slave Girls from Beyond Infinity,Slave Girls from Beyond Infinity,0,1987,,74
tt0093995,movie,Slugs,"Slugs, muerte viscosa",0,1988,,92
tt0093996,movie,Slumber Party Massacre II,Slumber Party Massacre II,0,1987,,77
tt0094006,movie,Some Kind of Wonderful,Some Kind of Wonderful,0,1987,,95
tt0094008,movie,Someone to Watch Over Me,Someone to Watch Over Me,0,1987,,106
tt0094011,movie,Under the Sun of Satan,Sous le soleil de Satan,0,1987,,98
tt0094012,movie,Spaceballs,Spaceballs,0,1987,,96
tt0094021,movie,The Squeeze,The Squeeze,0,1987,,101
tt0094025,movie,Stakeout,Stakeout,0,1987,,117
tt0094027,movie,Stand and Deliver,Stand and Deliver,0,1988,,103
tt0094033,movie,Steel Dawn,Steel Dawn,0,1987,,101
tt0094035,movie,The Stepfather,The Stepfather,0,1987,,89
tt0094037,movie,Stewardess School,Stewardess School,0,1986,,89
tt0094048,movie,Straight to Hell Returns,Straight to Hell,0,1987,,86
tt0094056,movie,Street Smart,Street Smart,0,1987,,97
tt0094057,movie,Street Trash,Street Trash,0,1987,,91
tt0094061,movie,Stripped to Kill,Stripped to Kill,0,1987,,88
tt0094072,movie,Summer School,Summer School,0,1987,,97
tt0094074,movie,Superman IV: The Quest for Peace,Superman IV: The Quest for Peace,0,1987,,90
tt0094077,movie,Surf Nazis Must Die,Surf Nazis Must Die,0,1987,,83
tt0094082,movie,Suspect,Suspect,0,1987,,121
tt0094089,movie,Swimming to Cambodia,Swimming to Cambodia,0,1987,,85
tt0094097,movie,The Wretches Are Still Singing,Ta kourelia tragoudane akoma...,0,1979,,123
tt0094105,movie,Tandem,Tandem,0,1987,,86
tt0094118,movie,Teen Wolf Too,Teen Wolf Too,0,1987,,95
tt0094122,movie,Terminal Exposure,Terminal Exposure,0,1987,,105
tt0094137,movie,Three Men and a Baby,3 Men and a Baby,0,1987,,102
tt0094138,movie,Three O'Clock High,Three O'Clock High,0,1987,,97
tt0094140,movie,Three for the Road,Three for the Road,0,1987,,88
tt0094142,movie,Throw Momma from the Train,Throw Momma from the Train,0,1987,,88
tt0094155,movie,Tin Men,Tin Men,0,1987,,112
tt0094169,movie,Tough Guys Don't Dance,Tough Guys Don't Dance,0,1987,,110
tt0094226,movie,The Untouchables,The Untouchables,0,1987,,119
tt0094238,movie,Valhalla,Valhalla,0,1986,,76
tt0094242,movie,Reflections,Vec vidjeno,0,1987,,102
tt0094271,movie,Violent Shit,Violent Shit,0,1989,,75
tt0094288,movie,Walk Like a Man,Walk Like a Man,0,1987,,86
tt0094291,movie,Wall Street,Wall Street,0,1987,,126
tt0094293,movie,Wanted: Dead or Alive,Wanted: Dead or Alive,0,1986,,106
tt0094315,movie,The Whales of August,The Whales of August,0,1987,,90
tt0094317,movie,White Mischief,White Mischief,0,1987,,107
tt0094318,movie,White Water Summer,White Water Summer,0,1987,,90
tt0094320,movie,White of the Eye,White of the Eye,0,1987,,110
tt0094321,movie,Who's That Girl,Who's That Girl,0,1987,,92
tt0094331,movie,Wish You Were Here,Wish You Were Here,0,1987,,88
tt0094332,movie,The Witches of Eastwick,The Witches of Eastwick,0,1987,,118
tt0094336,movie,Withnail & I,Withnail & I,0,1987,,107
tt0094347,movie,The Year My Voice Broke,The Year My Voice Broke,0,1987,,103
tt0094349,movie,Yeelen,Yeelen,0,1987,,105
tt0094357,movie,A Better Tomorrow II,Ying hung boon sik II,0,1987,,105
tt0094361,movie,You Talkin' to Me?,You Talkin' to Me?,0,1987,,97
tt0094374,movie,Righting Wrongs,Zhi fa xian feng,0,1986,,102
tt0094383,movie,Zombie High,Zombie High,0,1987,,93
tt0094407,movie,Ödipussi,Ödipussi,0,1988,,88
tt0094590,movie,Depeche Mode: 101,Depeche Mode: 101,0,1989,,120
tt0094593,movie,18 Again!,18 Again!,0,1988,,93
tt0094594,movie,1969,1969,0,1988,,95
tt0094596,movie,36 fillette,36 fillette,0,1988,,88
tt0094597,movie,976-EVIL,976-EVIL,0,1988,,92
tt0094602,movie,Above the Law,Above the Law,0,1988,,99
tt0094606,movie,The Accidental Tourist,The Accidental Tourist,0,1988,,121
tt0094608,movie,The Accused,The Accused,0,1988,,111
tt0094612,movie,Action Jackson,Action Jackson,0,1988,,96
tt0094620,movie,After Death,After Death (Oltre la morte),0,1989,,84
tt0094621,movie,Agni Natchathiram,Agni Natchathiram,0,1988,,146
tt0094625,movie,Akira,Akira,0,1988,,124
tt0094627,movie,Edge of the Axe,Al filo del hacha,0,1988,,91
tt0094631,movie,Alien Nation,Alien Nation,0,1988,,91
tt0094641,movie,"Amanece, que no es poco","Amanece, que no es poco",0,1989,,110
tt0094642,movie,American Gothic,American Gothic,0,1987,,90
tt0094651,movie,Amsterdamned,Amsterdamned,0,1988,,114
tt0094663,movie,Another Woman,Another Woman,0,1988,,81
